"","Onychoprion aleuticus","Cinclus mexicanus","Falco sparverius","Synthliboramphus antiquus","Calypte anna","Sterna paradisaea.2","Haliaeetus leucocephalus.1","Hirundo rustica.1","Bucephala islandica.1","Megaceryle alcyon.1","Haematopus bachmani","Arenaria melanocephala","Poecile atricapillus","Phoebastria nigripes","Rissa tridactyla.1","Chroicocephalus philadelphia","Aegolius funereus.2","Bucephala albeola","Perisoreus canadensis.1","Aythya valisineria","Ptychoramphus aleuticus","Poecile rufescens","Petrochelidon pyrrhonota","Bucephala clangula.2","Gavia immer.1","Mergus merganser.2","Uria aalge.2","Corvus corax.2","Nannopterum auritum.1","Dryobates pubescens","Calidris alpina.1","Hydrobates furcatus","Larus glaucescens","Aquila chrysaetos.1","Ardea herodias","Aythya marila.2","Tringa melanoleuca.1","Anas crecca.2","Dryobates villosus","Histrionicus histrionicus.1","Catharus guttatus","Larus argentatus.3","Eremophila alpestris.1","Fratercula corniculata","Brachyramphus brevirostris","Calidris minutilla.1","Aythya affinis.1","Tringa flavipes","Limnodromus scolopaceus","Clangula hyemalis.2","Anas platyrhynchos.1","Fulmarus glacialis.1","Glaucidium gnoma","Aegolius acadicus","Leiothlypis celata","Pandion haliaetus.3","Stercorarius parasiticus","Urile pelagicus","Falco peregrinus.2","Cepphus columba","Pinicola enucleator.1","Spinus pinus","Progne subis","Mergus serrator.2","Phalaropus lobatus.2","Buteo jamaicensis","Gavia stellata.2","Cerorhinca monocerata","Columba livia","Lagopus muta.2","Buteo lagopus.2","Bonasa umbellus.1","Selasphorus rufus","Antigone canadensis","Charadrius semipalmatus.1","Asio flammeus.2","Bubo scandiacus.2","Melospiza melodia","Ardenna grisea","Cyanocitta stelleri","Melanitta perspicillata.2","Catharus ustulatus","Setophaga townsendi","Tachycineta bicolor.1","Cygnus buccinator","Fratercula cirrhata","Ixoreus naevius","Tachycineta thalassina","Calidris mauri","Numenius phaeopus.3","Zonotrichia leucophrys.1","Cardellina pusilla","Gavia adamsii","Canachites canadensis.1","Meleagris gallopavo","Strix nebulosa.1","Surnia ulula.2","Corvus brachyrhynchos.1","Turdus migratorius.1","Riparia riparia.2","Strix varia.1","Branta bernicla.1","Branta canadensis.1","Chordeiles minor.1","Junco hyemalis","Catharus minimus","Bubo virginianus.1","Brachyramphus marmoratus","Zenaida macroura","Colaptes auratus.1","Accipiter striatus","Melanitta deglandi.1","Lagopus lagopus.2","Patagioenas fasciata","Pica hudsonia","Setophaga petechia.1","Picoides dorsalis.1","Branta hutchinsii","Hydrobates leucorhous","Larus brachyrhynchus","Accipiter atricapillus","Circus hudsonius.1","Stelgidopteryx serripennis","Gavia pacifica","Troglodytes pacificus","Sphyrapicus ruber","Dendragapus fuliginosus","Cygnus columbianus","Megascops kennicottii","Gallinago delicata.1"
"Haematopus bachmani",3.83043991047122,5.07686969839082,3.70230255733197,4.1828077996258,8.41490992279111,3.95761761597708,4.02062122754803,6.18048616359829,2.50938916612788,2.68569059131922,0,3.87357909777187,7.03152192513422,3.60164681313676,2.63033642630252,3.1981198073226,3.87602047461907,2.90838114216523,4.08917729757818,1.96984671082016,4.1870075096711,7.42067347473533,6.24294078079909,2.62247861844068,2.33301092410444,0.992920990987121,2.22849462467258,2.88536248532067,1.50897972936447,5.34630708479179,4.07800724085176,4.8168500348582,2.41743352332404,3.99991225078421,3.41714136956894,2.48658330783346,1.85707318286088,2.50311353065975,3.5144876751381,2.81382939590486,5.44349562389087,2.51426056613883,5.08280009873025,2.91812877391405,4.87912704212859,5.55279864397996,2.43612790233018,3.31245424510845,2.4505930216848,2.66065074573078,1.90082496897435,2.12245265571021,5.50396915435934,4.26411244943272,6.89912325714989,2.87402667110159,3.33683417137869,1.46316766040756,2.70642911949544,2.59277729716293,4.54839399419626,6.08863976576292,4.77259122516726,1.03214479769629,4.93611294487627,3.05616767795836,1.772252692091,2.45174662011522,3.52414387510065,3.67699808864881,3.08137224347498,3.05630367838045,9.16213718909551,3.30981653441779,5.47118156266562,2.89375620272131,2.98438939895745,6.23493715173459,2.17705926387161,3.9081015461425,2.32717713465803,5.2612900157065,6.82114467328659,6.35072895407264,4.17006893766824,2.62292124056529,3.86460175617881,6.69472918251461,5.35985463363112,1.32849242333419,5.74328638936157,7.37354048902743,2.43509017734697,3.34909185299379,4.1531493848975,3.18734387175962,3.2134015109348,1.85939393380269,3.95728039763622,6.95257338340571,2.86220826480037,2.33880499991437,2.65512834562856,5.69783780694078,6.25313357555329,5.15562534744624,2.86114940195575,4.80050260198837,4.76784396332261,2.81708695474514,3.81352363629389,2.49465606304625,3.1944937246911,3.14659931467626,3.04544794128182,6.95606437580866,3.7597530297149,2.68330050746729,4.86182254468083,2.73714373253605,2.94185139157046,2.97943697320876,6.78766866478618,1.7792183968355,8.0308082661309,3.62781603346566,2.81676028135038,3.54599779435114,3.43447092561129,2.66542535240526
"Arenaria melanocephala",2.88690589483105,2.63335065624523,2.38377832403294,1.23217691524797,5.16858075347312,3.07147331339849,7.15156051417997,2.61545743514124,3.21062214180844,3.52859261042258,3.87357909777187,0,4.36584563342213,6.53823087385324,2.87464948680995,1.98961102240888,2.65331697454468,2.25742022723996,3.72395743565766,3.90484241341542,1.90075420220611,4.62099909860225,2.61017573806441,3.03005406382912,5.38562275492577,3.87860305497689,3.01299068990377,6.08797994363903,4.84515203623218,2.81766170086565,1.46715083672755,1.50279152857789,4.76930269263467,6.9094496309669,7.11918980546569,3.7576911072801,2.6868770424359,2.48223098019455,2.88656155057778,2.496754173407,2.79975394697122,4.79572749946361,1.93121249649305,3.20754014383597,1.4547559682544,2.39523171448005,3.45338908779673,1.7328443297923,2.75201583219743,3.25175016426235,4.26029709560251,3.7832314666405,3.34931571802358,2.55463156773127,4.08849180661821,5.30046168461087,3.20019297635415,4.00178400465671,3.83960524719398,2.08743974917746,2.87346396033608,2.9994692039279,1.52419194449577,3.29911342352032,1.59429608991127,5.31632292939179,3.70366275852925,2.70132020042804,1.76560105922936,1.90742289119044,4.98180863884523,2.92319457033597,6.00604036558425,6.63770221875219,1.63808919540184,3.27992003514743,5.2861827155914,3.93610408246694,3.32175514730604,4.27531205230234,3.87203200053842,2.45624732423122,3.75367113791505,2.64473595010718,7.44638991848733,3.79029475915714,1.81022221591784,2.98646880565822,1.89916642910557,3.76806782165774,3.31548274709789,4.52041693370089,5.56533662010521,2.50030442212397,6.67939207140058,5.37639393651718,3.3161046163853,4.4345223009186,2.33455901014491,3.23634909410761,4.89664615340985,3.86561817912412,5.06377627569385,2.52771214934549,3.69092227746728,2.4295447378046,5.1661259498532,1.6863238891014,2.14015114708497,3.22634269356161,3.02436120031276,4.30699210577225,2.64672876917418,2.44217482687525,4.40292961287259,4.06790660121152,2.65008796586813,4.69807062044142,1.33831607128355,3.35981386457039,4.76682403246354,4.35742340992954,3.07257128002343,4.0955385590941,5.16107921358042,2.40613492127066,3.10069370756377,6.67581493534462,2.90782293257346,2.59062450565375
"Poecile atricapillus",6.7359646176421,2.25215430084093,4.69308917507048,4.54853887193371,5.51495340693604,6.78572431009611,9.98068578485982,3.66440972939499,6.24415507707456,5.54316732227387,7.03152192513422,4.36584563342213,0,10.0908592550516,6.77727798188426,6.05384531820248,4.00262790669044,5.25461636779669,3.88447668382317,6.81963895317112,3.98066813048463,0.750298338913976,3.31339413006526,6.26407163326127,8.79164484757235,7.20960696780002,6.76921810422487,8.8227611991538,7.8267549617949,1.85503891213096,4.69885765898679,4.76559086448386,8.18725989970086,9.57546553137675,9.95917544181698,6.80995169734853,6.24107307455322,5.90614540940539,3.75181090374295,5.67823091284031,1.90167145662787,8.28945342225573,2.64186124702423,6.36941162571352,4.41545336328642,2.7725420967649,6.63075835541281,5.3272992134735,6.06378708737103,6.33866242015365,7.47498928178485,7.12003102986151,2.07725114333221,3.34811368290315,0.738981772533401,8.26393334282064,6.82556882314939,6.70170627932178,7.05254277190234,5.11146041608985,3.08131953630088,1.88931604828042,4.07503180227303,6.85863680365538,3.93666835052405,7.76375388514431,7.19300747566079,6.11180655448249,4.95240031139925,4.84250729060553,7.75856143336567,5.21600079509214,6.08268184240375,9.76339709980359,3.94989136731652,6.29700840805417,8.06684124260696,1.17997572561309,7.30530376627096,4.44804756872503,7.05413771215123,2.16081045713495,1.12972497429462,3.64765996713794,10.4165489612412,6.84624801383721,3.29511284482498,3.79546329807725,3.6266229267218,7.35077858766228,1.4131725485615,0.804701024562673,9.01553260147081,4.66641276154881,8.82072924866609,7.75199024515523,5.57477249611622,7.03453236525571,3.26721998324127,3.61394097545018,7.07945083112428,7.2705396790523,8.29579685406436,5.04696028809065,0.913788825721251,2.21822725496409,7.51464738235898,4.84860433030444,3.55953278680509,4.59062480856864,4.42561058623289,7.41987362877283,5.06872496835773,4.82214097375679,5.84553078073753,0.947253865740615,3.52169765184392,7.75530116910949,4.50818781705544,7.13294658371338,7.20906845330292,7.17973775285818,3.49859569189782,7.56963509944391,1.98421406223982,3.57070589759925,5.7254599746288,9.73603635165893,4.2925222986777,5.59418663932413
"Phoebastria nigripes",5.369136125201,8.23927394447458,5.84519297985428,6.58285623200977,10.9651648452906,5.47424719556934,2.73373786251343,8.59187838853259,4.11105916446461,5.5558577104846,3.60164681313676,6.53823087385324,10.0908592550516,0,4.16334280830674,5.23180180539043,6.44763280817841,5.09337660075354,6.95346296437562,3.86001055538262,6.82377385066896,10.5486706607705,8.73586715698571,4.15502463021412,2.46618412920561,3.15681865102856,4.05645822145322,2.6201051095603,2.84181924837951,8.4261471297355,6.90961135784141,7.00031665832393,2.59696508028102,3.31087005985215,2.94852536129498,3.84934381428137,4.73447365631111,4.56264503747419,6.66848243781603,4.6804586054793,8.55261391913041,2.58174083585931,7.86855181729841,4.49299164630126,7.28906205671101,8.65399178914492,3.95472871091026,6.11938151922793,5.33596699420666,4.09423531396501,2.80870923941873,3.23509681035284,8.34796806959164,6.97313500441718,9.93785781166186,2.89059199145514,4.54310322015212,4.13293640812773,3.52936682953825,5.42886358598684,7.25136207020637,8.94903634421449,7.12145630438366,3.59805856317733,7.83980753892012,3.79663903505745,3.73381263569575,4.49652332764217,6.02023204861196,5.86364758988005,3.69357357916182,5.27529895426495,11.6625750985207,2.86819235520608,7.89667951709267,4.42355566739043,3.24869794174313,9.2015938260966,3.35694436199586,6.8319227698746,3.40546496039087,8.18011432540401,9.85914635434004,8.7758645563296,2.4585645751651,3.96811554946114,6.92681538092099,9.05594896891144,8.21897075945102,3.70287148928646,8.74663747886192,10.4560275186824,2.33273540164659,5.79923433590243,4.50497782340405,4.1398424716536,5.21431421350072,3.59759707197266,6.94788368792541,9.38377660704992,4.33811692108916,3.15587019606308,2.44542152982822,7.73245840058324,9.23683088636017,8.12307083148887,3.84502216546173,7.12163138586962,7.65380243334902,6.03585384845711,6.26606924948603,3.15483669379427,5.40290694535748,5.84751305480975,5.41389025951071,10.0272452092468,6.84582913784527,3.21849656466847,7.18568042982057,3.97557285557225,4.07555418889784,3.99751922064187,9.27617419289679,3.42210885158499,11.2125643781499,6.68105065595103,4.85111066969164,2.15743970885421,6.17652627315019,5.74862394068
"Rissa tridactyla.1",1.91475995653084,5.00062490530703,2.69105348714156,3.28323452928123,7.5496684974179,2.0615439190683,4.80880423308289,4.81134702283186,2.29498423460523,3.6076110413657,2.63033642630252,2.87464948680995,6.77727798188426,4.16334280830674,0,1.19396176656283,3.4243143788525,2.61146395487264,4.50712607058823,3.1493978267687,3.84060507051212,7.15687712466298,5.02108551614047,2.17008492243346,3.60050920314868,2.21918941794365,2.32256928576959,3.988072808928,3.0113388834255,5.15735111106819,3.62830351815949,3.10181980901578,2.20250838349205,4.68115832733703,5.18519396725337,2.99455693058616,2.43006787193231,2.31062150953696,4.10171641793755,2.11042768087159,5.16496383319825,2.1609227176726,4.30043255712376,2.37350546370478,3.66572066393764,5.15569780143558,2.81134947474765,2.97360179861721,3.18351814776246,2.10048781096807,2.7078111487544,1.66562242534709,5.30432158632946,3.90633868902336,6.63843053615494,3.04142455110293,1.09825693336002,2.88146766999812,1.86304903105023,2.73136246446425,4.36059907968794,5.54028930824732,3.43212734651925,2.08655009857916,4.24343620522742,3.51784199318672,2.62474301086086,2.3237671959698,2.2433149141658,2.45115163589801,2.92857538781176,2.67578882242606,8.29949468970686,4.58197493330915,4.14785524419352,1.71273719081519,3.158962252,6.13763673363685,1.37223982216343,4.8851929326099,2.65062346044554,4.802119156358,6.38336534357367,4.97924695907471,5.19931256130906,2.81568283009534,3.65321742891968,5.2564547679506,4.6704973067079,2.57685181268648,5.52349705795792,7.09048084802464,3.73049060177333,2.84513524049653,4.99354906517366,3.52463277007624,2.54280570394182,2.88709154949679,3.8339314632238,5.61602793458249,3.39393108497625,2.00234705233636,2.95492805634521,3.79192800398221,5.99219615937887,4.74473844324864,3.50861422294617,3.785301674867,3.85255928728417,3.77315824061577,3.42864810837229,2.934049049879,2.56581933946836,2.62552061355485,3.84071846238031,6.68943023306239,4.12280179500483,2.82246007987628,3.30800035931861,0.785960561099203,3.07196850535836,2.51703626149233,5.46049865816403,2.8186996869934,7.87196873578382,3.8534726962424,2.35154057450057,4.45509607314138,3.48076987356954,3.43258992413168
"Chroicocephalus philadelphia",1.6960655198356,4.3006947441021,2.532423752936,2.6313019516452,6.62894641037868,1.89878445586378,5.86657141988999,3.90842183149372,2.83648344688087,3.81342044918352,3.1981198073226,1.98961102240888,6.05384531820248,5.23180180539043,1.19396176656283,0,3.23993746494254,2.66316175320063,4.37722610383041,3.69336776028473,3.36668310679577,6.36389019061123,4.11986444005726,2.67821825005006,4.42228026860403,2.99190161556444,2.67511270709382,4.99240499238167,3.88566273521794,4.49788101947713,2.80148648624409,2.1251620228501,3.27999890724504,5.64994820213968,6.05816556775317,3.55150971638469,2.31002156383281,2.52287102988797,3.87946245957555,2.35889771720865,4.4036816180432,3.24030327448788,3.51863350696616,2.87098469818297,2.8594829643941,4.23948011083742,3.30103791172108,2.19316634729855,2.98238426045718,2.70663020698945,3.56021305079631,2.60638285729706,4.83619489089821,3.58156995506968,5.88132485997655,4.0485955184149,1.56625533174119,3.40061197719491,2.7385124051773,2.58978603500603,4.06043363394622,4.79604803645857,2.67832407681414,2.62527146839447,3.24336067794666,4.31537881457066,3.06650334258093,2.63138382592528,1.62883987358973,2.12856215856966,3.74285546967331,2.83227509566559,7.43176510765403,5.39905413920587,3.15130206559006,2.25878194225179,4.11442118803477,5.56507883258011,2.0485521543235,4.8794935410554,3.3833227147978,4.06019435850752,5.53953588173194,4.03288675706085,6.23240429327584,3.46374820161758,3.08219153314949,4.3157736703454,3.69470774166157,2.96737458756082,4.90519158082535,6.29289763782547,4.56810685104191,2.74800518458323,5.73142022531411,4.30704067349428,2.87204137221503,3.64749215065619,3.39551591023832,4.66991661429986,4.08131093290635,2.84514959463355,3.90397501207434,2.85468773130733,5.33102888160026,4.00552847349882,4.30999215579585,3.06207134196643,3.04906113069645,3.74085076289302,3.27667126138301,3.70908144463119,2.64777571676221,2.43536042967307,4.19251698813668,5.8841730747535,3.81603634806013,3.63951924233176,2.29070598277439,1.59496317833481,3.80640329410965,3.17761906327732,4.50050401981308,3.36638123608971,7.01733017599512,3.52445041524943,2.67809225155798,5.47111156231991,3.37798220188257,3.16296362880352
"Aegolius funereus.2",4.1072627933149,2.80982766702772,1.3055285818428,2.88318163235423,7.00488403561376,4.17275891016444,6.15816266546619,3.61489754579401,2.64587769195917,2.96541500220281,3.87602047461907,2.65331697454468,4.00262790669044,6.44763280817841,3.4243143788525,3.23993746494254,0,2.20731711440298,1.77985801286965,3.60371514551147,2.4546224909824,4.53819826311354,3.56472181536472,2.81233175376722,5.42542314598951,3.75451952493426,3.89410617235713,5.10870081927258,4.25876110166181,2.6266194413642,3.7554460453852,3.24892097004203,4.45540503551342,5.79085211099847,6.58391572870414,3.55977047905278,3.77292840306536,2.90665306264856,1.87526554349557,2.25177309613691,2.8832553730482,4.57321212567073,2.25093244817958,3.22985346770139,3.18848131018107,3.70526381294814,3.4738240062939,3.71940678629608,4.12116229082964,2.72012271159882,3.95911626451745,3.35583172650409,2.27100425545675,0.835235895350615,4.06579202332596,4.35431323569746,3.4739538074618,3.34659094273062,3.21588432731724,2.39104835047146,1.37102888727511,3.32310565065375,2.48504762381443,3.6866477549723,3.72213024653872,3.99622179820311,4.09799775331066,3.14199039564813,2.08779836392763,1.69094680364734,3.94910807508914,1.64179353007625,7.68789554452554,6.37606551248144,3.48671329002392,2.49422737106454,4.17879382618431,3.25780679692834,4.0310060624294,2.57279879235064,3.63021909123627,2.45215292570051,4.06439182412673,3.79915416613763,6.66498970328996,3.64146230371341,1.69545177223851,4.09641493627852,3.88482279189453,4.52693779902481,2.75792008464581,4.54355361398724,5.65911821795085,1.13844312615355,5.36737613890035,3.99864491395863,1.71999504184763,3.37602205438817,1.35379572374608,4.31589642110964,3.38146686349771,3.57075478197418,4.51553132212556,3.71416911903264,3.16559826664757,2.42628553921802,3.75701438836699,3.71128695847323,2.40674355958954,2.10595566264956,1.2667949582598,3.86669952997697,1.33101521375571,1.52896620645666,2.75458677720032,4.22641375282465,1.83007648906578,3.98258918285061,3.23354898363814,3.71306492284928,3.44383159624504,3.49401975568312,4.13024830639378,4.41137302390161,5.55864466169584,1.62288586776408,1.9801186119194,5.99344404737934,1.14128356955666,3.86589864049073
"Bucephala albeola",3.42963590319776,3.59794375945557,1.93448002418598,2.08561225115458,6.80483101276771,3.62279326227641,5.65835896877389,4.03752084362711,1.28112417277994,2.68353234759562,2.90838114216523,2.25742022723996,5.25461636779669,5.09337660075354,2.61146395487264,2.66316175320063,2.20731711440298,0,3.25459581153623,2.10244769238914,2.02317818036432,5.69058926654121,3.98721097297478,1.14871653047967,4.13584761880473,2.64095539961549,2.07829187681509,4.56534397137505,3.50826578567453,3.60090095817354,3.09417755196177,3.17495168819633,3.72237664696179,5.52996857973395,5.82577580267949,1.75525206129462,2.73351065147765,0.990215985475851,2.52556071640853,0.790366341905184,3.90446137442802,3.81358528448944,3.11890402657866,2.15418496356287,2.83599982872014,4.04279427643109,1.52467507077748,3.01113797320283,2.93939987001249,1.59182679377107,2.47646606706167,2.50225898836863,3.56034571874999,2.39443010028463,5.04944186013004,3.88279239773347,3.02029646361609,2.95730971328916,2.4722049974893,1.52672406568089,2.61803460478222,4.03676900183705,2.59264467717172,2.29172022646889,3.59662193879281,3.98572326944777,2.75962039645651,1.53143334057992,2.39044522056129,1.72623348825021,3.86428896233101,1.93072854399328,7.52571786595324,5.59124386294229,3.45649319703172,2.38008670679785,3.89892650017887,4.43750016223006,2.59519802858499,3.57885073091865,1.95085033632583,3.42181117799865,4.99663705547027,4.1702111908364,5.84919651316106,2.30363228939326,2.49088096217688,4.48277448807144,3.80556354959102,3.26751533689182,3.9931381779493,5.587191552398,4.342228445036,1.84121166762588,5.40976566696157,4.23014900105079,2.44152705758505,3.03328545001372,2.57535161860065,4.72271241620652,3.69221207247409,2.37094226206812,3.5313866700737,3.96942152231372,4.41738797424872,3.40587731804563,3.72534651297248,2.86218563306953,3.49961846029246,2.60650982007507,2.6485180823933,2.34105430676626,1.65565090007997,2.311438142443,3.43591409571994,5.1447669577373,2.41341706221043,3.24638091483651,3.17633900115442,3.04367071570874,3.57304730918368,3.41517435119094,4.61256068785698,3.05659744734516,6.38044720398753,2.23908475460291,2.00002753327891,5.09921047669264,2.36560845455723,2.83614942032481
"Perisoreus canadensis.1",5.23232684066649,2.86600848856619,2.59014472316524,4.09630700307946,7.72478941419104,5.27040925825826,6.32566837848188,4.67523617579676,3.555709771842,3.23850030187054,4.08917729757818,3.72395743565766,3.88447668382317,6.95346296437562,4.50712607058823,4.37722610383041,1.77985801286965,3.25459581153623,0,4.10699893577714,3.45851896261054,4.45425590451259,4.61973830027537,3.80741347269713,5.85764520729704,4.18810839046396,4.77066889903672,5.19875561159372,4.43901719216885,2.85601842419414,4.45700230370736,4.46700962141495,5.04402396060584,5.89497516194151,6.4186949464284,4.30991709475074,4.13197665947677,3.91548959152224,1.63240651584643,3.39275661425765,2.89122472674901,5.19325983601293,3.04563418259651,4.26761972864824,4.51866192155678,4.16953556053991,4.26691893111622,4.2494285680639,4.49529195138206,3.65447453077925,4.56103898167198,4.12132736969594,2.55094915325601,1.85724074108211,4.07172189620099,4.84293957623368,4.52691844741248,3.41766996520559,4.13334743894371,3.23769541056297,1.95983983207914,3.86520171243036,3.82120505055614,4.25618744434412,4.44471851949728,4.15227754258007,4.69019117402383,4.12623976707442,3.25978717780435,3.1198269149065,4.35500437712566,2.32804663688713,8.41422447879596,6.36280352999937,4.58911424600223,3.49006328742615,4.58076553585766,3.07069041705276,4.90520357619777,1.03147450261932,4.36118024910617,2.7818454891122,4.21663094816754,4.90461966272608,6.82294965021512,4.49461458078719,2.09542841929019,5.22863087231723,4.61677455825704,4.83307104708866,2.73005241493055,4.46087573444849,6.0878711401268,2.15313366700555,5.09942567047404,4.13261204678745,2.66129613756941,3.50603615960206,1.51805162613508,5.34719668987664,3.42229544677864,4.39952424241845,5.0618628905863,4.98361895207294,3.15132350008895,2.67819119794288,3.87756464951654,4.94309584749582,3.09572659664363,1.59776904134096,1.69068083380794,4.55681256279996,2.49148328814981,2.33808354540591,2.11953705053864,4.23404865175398,1.90623652935762,4.52368350798059,4.40710823969984,4.64199406786518,3.6900956895572,3.9554438913746,5.15423082430907,4.94119992338086,5.47192261772161,1.8598402493693,2.8062001960328,6.21935112281981,1.55441864154985,4.19285057478021
"Aythya valisineria",4.43339093325127,4.98719461200627,3.58260163209262,3.69317839348665,8.35682335214255,4.62983785500756,4.47194041238601,5.95707097465084,1.66333778318793,2.74817266668945,1.96984671082016,3.90484241341542,6.81963895317112,3.86001055538262,3.1493978267687,3.69336776028473,3.60371514551147,2.10244769238914,4.10699893577714,0,3.47006732325605,7.21707901123037,5.88096122921006,1.77671366559625,2.5622420002639,1.72784082646576,1.95210093180935,3.41625041157987,2.40589401949857,5.11568978797303,4.34421067425266,4.9829381848471,3.13495270094624,4.52314097973944,4.2750592278905,0.864097749958797,2.91201961416184,1.8659433327517,3.41730275897346,2.2225228703398,5.43017302204989,3.25959450835212,4.95324767946974,2.53961753640449,4.47401390705267,5.53662479275369,1.04361791628305,3.97500975512554,3.14812150625215,2.26981265285687,1.32817436754925,2.36869223992814,5.06644674097485,3.89355850559021,6.62948962917368,3.15727947733639,3.81623302104133,2.34185592962194,2.64583597719508,2.21114709565976,4.15057817494982,5.77028838506112,4.50158674633021,1.62688542591948,5.10090497664936,3.42822058600769,1.78860256584583,1.89373611419125,3.72891896607614,3.38961156629897,3.59989802122686,3.01646135463519,9.05482768381837,4.32727530160311,5.3325490541903,3.04311031564807,3.29013912033594,5.94494615774029,2.58438234633337,3.98280853175775,1.19627882781852,5.11528854272116,6.65145813658617,6.07858701970528,4.3424286859312,1.96076451262451,3.96989758244028,6.38598481023639,5.37695176513432,2.74426431911334,5.54456722907244,7.15937583523604,2.76154885352151,3.14890019443684,4.6621238992363,3.75388014250557,3.33354291376974,2.40978770676466,3.96947307342612,6.6292165014339,3.33983015780686,2.01013713230109,2.57566555920671,5.74028430136315,5.99876984924313,5.04436357523028,3.09636412337147,4.36617674976562,5.05139775157215,3.03753024098487,3.8461314454058,1.32914504511412,2.89437192397055,3.40482555500802,3.61259454956017,6.71760314435062,3.54543858573854,2.55070464828549,4.97514061769968,3.3860977960786,3.40709050730379,3.51833664622816,6.49153510726325,1.85041694981527,7.8362694725735,3.48121761774023,2.76407022470167,3.67820176746241,3.29785525864117,3.18072256340543
