"","Sarkidiornis melanotos","Cairina moschata","Alopochen aegyptiaca","Anas erythrorhyncha","Plectropterus gambensis","Numida meleagris","Gallus gallus","Pternistis afer","Threskiornis aethiopicus","Bostrychia hagedash","Mycteria ibis","Ciconia abdimii","Bubulcus ibis","Ardea melanocephala","Ardea purpurea","Ardea cinerea","Ardea brachyrhyncha","Ardea alba.1","Egretta garzetta.1","Scopus umbretta","Actitis hypoleucos.1","Tringa glareola","Calidris minuta","Calidris alpina","Rhinoptilus chalcopterus","Vanellus armatus","Vanellus coronatus","Charadrius tricollaris","Anarhynchus pecuarius","Charadrius dubius","Charadrius hiaticula","Fulica cristata","Porphyrio madagascariensis","Balearica regulorum","Bubo africanus","Colius striatus","Lybius leucocephalus","Caprimulgus fossii","Sagittarius serpentarius","Necrosyrtes monachus","Terathopius ecaudatus","Circaetus pectoralis","Buteo augur","Milvus migrans.1","Circus ranivorus","Circus macrourus","Aquila rapax","Tachymarptis melba","Apus caffer","Apus affinis","Apus apus","Apus horus","Cypsiurus parvus","Falco biarmicus","Falco cuvierii","Lanius collaris","Corvus albus","Corvus albicollis","Prionops plumatus","Laniarius funebris","Lamprotornis superbus","Crithagra atrogularis","Emberiza tahapisi","Anthus cinnamomeus","Motacilla aguimp","Motacilla flava","Passer griseus","Pytilia afra","Granatina ianthinogaster","Uraeginthus angolensis","Lagonosticta senegala","Vidua paradisaea","Vidua macroura","Vidua hypocherina","Vidua fischeri","Quelea quelea","Euplectes gierowii","Euplectes orix","Euplectes capensis","Euplectes axillaris","Ploceus jacksoni","Sporopipes frontalis","Hedydipna collaris","Anthreptes orientalis","Cinnyris mariquensis","Cinnyris pulchellus","Chalcomitra senegalensis","Chalcomitra amethystina","Nectarinia kilimensis","Cinnyris bifasciatus","Cinnyris venustus","Cisticola aridulus","Cisticola chiniana","Prinia subflava","Pycnonotus barbatus","Riparia paludicola","Neophedina cincta","Pseudhirundo griseopyga","Psalidoprocne albiceps","Psalidoprocne pristoptera","Ptyonoprogne fuligula","Hirundo smithii","Hirundo rustica","Hirundo angolensis","Cecropis senegalensis","Cecropis abyssinica","Cecropis daurica","Delichon urbicum","Mirafra rufocinnamomea","Eremopterix leucopareia","Centropus superciliosus","Spilopelia senegalensis","Streptopelia semitorquata","Streptopelia decipiens","Columba guinea","Treron calvus","Oena capensis","Struthio camelus","Alopochen aegyptiaca.1","Colius striatus.1","Lagonosticta senegala.1","Vidua fischeri.1","Charadrius tricollaris.1","Charadrius hiaticula.1","Tringa glareola.1","Emberiza tahapisi.1","Vidua paradisaea.1"
"Cecropis daurica",208.325759636487,208.325759636589,208.32575963667,208.3257596367,208.325759636592,208.325759635178,208.325759635327,208.325759635289,171.088653887442,171.088653887099,171.08865388719,171.088653887379,171.088653887301,171.088653887342,171.088653887568,171.088653887645,171.088653887752,171.088653887791,171.088653887682,171.08865388777,171.088653887283,171.088653887255,171.088653887178,171.088653887069,171.088653887145,171.088653887563,171.088653887554,171.088653887833,171.088653887961,171.088653887717,171.088653887694,171.088653887732,171.088653887674,171.088653887457,167.361482024105,167.361482024407,167.361482024052,167.361482024216,167.361482024101,167.361482023936,167.36148202442,167.361482024758,167.361482024488,167.361482024341,167.361482024289,167.361482024339,167.361482024268,167.361482024031,167.361482024151,167.361482024263,167.361482024177,167.361482024459,167.361482024023,133.109738909048,133.109738908916,104.306630104437,104.306630104509,104.306630104464,98.0905533581813,98.0905533579303,92.3704689806906,92.3704689799865,92.3704689803236,92.3704689801715,92.3704689800182,92.3704689800364,92.3704689800812,92.3704689801306,92.3704689804355,92.3704689801168,92.3704689802295,92.3704689801085,92.3704689802084,92.3704689803752,92.3704689803388,92.3704689802389,92.3704689803575,92.370468980316,92.3704689803886,92.3704689805282,92.3704689806312,92.3704689804871,92.3704689806392,92.3704689806235,92.370468980601,92.3704689804683,92.3704689804474,92.3704689805593,92.3704689804518,84.7024820904569,84.7024820906061,72.384005195673,72.3840051957926,70.656384421078,70.5517609059835,54.9805108002432,54.9730371207275,48.6653076841831,48.6413959994907,48.4269519471625,47.134833790013,47.1348337899462,46.7526233924885,46.6639922865093,44.4633853021383,35.7924583836578,0,34.4687193991196,111.539529520387,112.20377216066,170.419346474869,176.298699083713,176.298699083682,176.298699083755,176.298699083821,176.29869908375,176.298699083514,224.920408350787,208.32575963667,167.361482024407,92.3704689802295,92.3704689803388,171.088653887833,171.088653887694,171.088653887255,92.3704689803236,92.3704689801085
"Delichon urbicum",208.325759636742,208.325759636845,208.325759636926,208.325759636955,208.325759636848,208.325759635434,208.325759635582,208.325759635544,171.088653887698,171.088653887354,171.088653887446,171.088653887635,171.088653887556,171.088653887598,171.088653887823,171.088653887901,171.088653888008,171.088653888046,171.088653887938,171.088653888026,171.088653887539,171.088653887511,171.088653887434,171.088653887324,171.0886538874,171.088653887819,171.08865388781,171.088653888088,171.088653888217,171.088653887973,171.08865388795,171.088653887987,171.08865388793,171.088653887712,167.36148202436,167.361482024662,167.361482024308,167.361482024471,167.361482024357,167.361482024192,167.361482024676,167.361482025014,167.361482024744,167.361482024596,167.361482024544,167.361482024594,167.361482024524,167.361482024286,167.361482024407,167.361482024519,167.361482024432,167.361482024715,167.361482024278,133.109738909304,133.109738909172,104.306630104692,104.306630104765,104.30663010472,98.0905533584368,98.0905533581859,92.370468980946,92.370468980242,92.3704689805792,92.370468980427,92.3704689802739,92.3704689802919,92.3704689803367,92.3704689803861,92.370468980691,92.3704689803722,92.370468980485,92.370468980364,92.3704689804639,92.3704689806307,92.3704689805943,92.3704689804945,92.370468980613,92.3704689805715,92.3704689806441,92.3704689807837,92.3704689808868,92.3704689807427,92.3704689808946,92.3704689808789,92.3704689808566,92.3704689807238,92.3704689807028,92.3704689808148,92.3704689807073,84.7024820907125,84.7024820908617,72.3908452698662,72.3908452699858,70.6632244952711,70.6632244952806,55.0919743895404,55.0919743892062,48.7896546550454,48.7657429703531,48.6697892593129,47.5729861098619,47.5729861097951,47.2751299804414,47.2075636358942,46.8594735919488,44.8734892377181,34.4687193991196,0,109.811545942273,111.612343861659,170.419346475125,176.298699083968,176.298699083938,176.298699084011,176.298699084077,176.298699084006,176.29869908377,224.920408351043,208.325759636926,167.361482024662,92.370468980485,92.3704689805943,171.088653888088,171.08865388795,171.088653887511,92.3704689805792,92.370468980364
"Mirafra rufocinnamomea",208.325759636005,208.325759636107,208.325759636188,208.325759636218,208.32575963611,208.325759634696,208.325759634845,208.325759634807,171.08865388696,171.088653886617,171.088653886708,171.088653886897,171.088653886819,171.08865388686,171.088653887086,171.088653887163,171.08865388727,171.088653887309,171.088653887201,171.088653887289,171.088653886802,171.088653886773,171.088653886696,171.088653886587,171.088653886663,171.088653887082,171.088653887073,171.088653887351,171.088653887479,171.088653887235,171.088653887212,171.08865388725,171.088653887192,171.088653886975,167.361482023623,167.361482023925,167.361482023571,167.361482023734,167.36148202362,167.361482023454,167.361482023938,167.361482024276,167.361482024006,167.361482023859,167.361482023807,167.361482023857,167.361482023786,167.361482023549,167.36148202367,167.361482023781,167.361482023695,167.361482023978,167.361482023541,162.527999406208,162.527999406076,133.724890601596,133.724890601669,133.724890601624,133.724890602305,133.724890602055,128.004806224815,128.004806224111,128.004806224448,128.004806224296,128.004806224142,128.004806224161,128.004806224205,128.004806224255,128.00480622456,128.004806224241,128.004806224354,128.004806224233,128.004806224333,128.004806224499,128.004806224463,128.004806224363,128.004806224482,128.00480622444,128.004806224513,128.004806224652,128.004806224755,128.004806224611,128.004806224763,128.004806224748,128.004806224725,128.004806224592,128.004806224571,128.004806224683,128.004806224576,128.004806224216,128.004806224365,120.453849070281,120.453849070401,118.726228295686,118.726228295696,118.726228295893,118.726228295559,112.707730393489,112.707730393676,112.611776682636,112.608497105753,112.608497105686,112.310640976332,112.310640976484,112.310640976363,112.287027052405,111.539529520387,109.811545942273,0,32.1758372530994,170.419346474388,176.298699083231,176.298699083201,176.298699083273,176.29869908334,176.298699083268,176.298699083032,224.920408350306,208.325759636188,167.361482023925,128.004806224354,128.004806224463,171.088653887351,171.088653887212,171.088653886773,128.004806224448,128.004806224233
"Eremopterix leucopareia",208.325759636084,208.325759636186,208.325759636267,208.325759636297,208.325759636189,208.325759634775,208.325759634924,208.325759634885,171.088653887039,171.088653886696,171.088653886787,171.088653886976,171.088653886898,171.088653886939,171.088653887165,171.088653887242,171.088653887349,171.088653887388,171.088653887279,171.088653887367,171.08865388688,171.088653886852,171.088653886775,171.088653886666,171.088653886741,171.08865388716,171.088653887151,171.088653887429,171.088653887558,171.088653887314,171.088653887291,171.088653887329,171.088653887271,171.088653887053,167.361482023702,167.361482024003,167.361482023649,167.361482023813,167.361482023698,167.361482023533,167.361482024017,167.361482024355,167.361482024085,167.361482023938,167.361482023885,167.361482023936,167.361482023865,167.361482023628,167.361482023748,167.36148202386,167.361482023773,167.361482024056,167.361482023619,162.527999406286,162.527999406154,133.724890601675,133.724890601747,133.724890601702,133.724890602384,133.724890602133,128.004806224893,128.004806224189,128.004806224526,128.004806224374,128.004806224221,128.004806224239,128.004806224284,128.004806224333,128.004806224638,128.00480622432,128.004806224432,128.004806224311,128.004806224411,128.004806224578,128.004806224542,128.004806224442,128.00480622456,128.004806224519,128.004806224591,128.004806224731,128.004806224834,128.00480622469,128.004806224842,128.004806224826,128.004806224804,128.004806224671,128.00480622465,128.004806224762,128.004806224655,128.004806224294,128.004806224443,120.45384907036,120.45384907048,118.726228295765,118.726228295774,118.726228295972,118.726228295638,112.707730393568,112.707730393754,112.611776682714,112.608497105831,112.608497105765,112.364818228093,112.364818228245,112.364818228124,112.351029650574,112.20377216066,111.612343861659,32.1758372530994,0,170.419346474466,176.29869908331,176.298699083279,176.298699083352,176.298699083418,176.298699083347,176.298699083111,224.920408350384,208.325759636267,167.361482024003,128.004806224432,128.004806224542,171.088653887429,171.088653887291,171.088653886852,128.004806224526,128.004806224311
"Centropus superciliosus",208.325759636534,208.325759636636,208.325759636717,208.325759636747,208.325759636639,208.325759635225,208.325759635373,208.325759635335,171.088653887489,171.088653887145,171.088653887237,171.088653887426,171.088653887347,171.088653887389,171.088653887614,171.088653887691,171.088653887799,171.088653887837,171.088653887729,171.088653887817,171.08865388733,171.088653887302,171.088653887225,171.088653887115,171.088653887191,171.08865388761,171.088653887601,171.088653887879,171.088653888008,171.088653887764,171.088653887741,171.088653887778,171.088653887721,171.088653887503,170.41934647441,170.419346474712,170.419346474357,170.419346474521,170.419346474406,170.419346474241,170.419346474725,170.419346475063,170.419346474793,170.419346474646,170.419346474594,170.419346474644,170.419346474573,170.419346474336,170.419346474456,170.419346474568,170.419346474481,170.419346474764,170.419346474327,170.419346474926,170.419346474795,170.419346474398,170.419346474471,170.419346474426,170.419346475108,170.419346474857,170.419346475233,170.419346474529,170.419346474866,170.419346474714,170.41934647456,170.419346474578,170.419346474623,170.419346474673,170.419346474978,170.419346474659,170.419346474772,170.41934647465,170.41934647475,170.419346474917,170.419346474881,170.419346474781,170.4193464749,170.419346474858,170.419346474931,170.41934647507,170.419346475173,170.419346475029,170.419346475181,170.419346475165,170.419346475143,170.41934647501,170.419346474989,170.419346475101,170.419346474994,170.419346474633,170.419346474783,170.419346474765,170.419346474885,170.419346474827,170.419346474837,170.419346475034,170.4193464747,170.419346474787,170.419346474973,170.419346474879,170.419346474834,170.419346474767,170.419346474801,170.419346474953,170.419346474833,170.419346474909,170.419346474869,170.419346475125,170.419346474388,170.419346474466,0,176.298699083759,176.298699083729,176.298699083802,176.298699083868,176.298699083797,176.298699083561,224.920408350834,208.325759636717,170.419346474712,170.419346474772,170.419346474881,171.088653887879,171.088653887741,171.088653887302,170.419346474866,170.41934647465
"Spilopelia senegalensis",208.325759636914,208.325759637017,208.325759637098,208.325759637127,208.32575963702,208.325759635605,208.325759635754,208.325759635716,176.29869908351,176.298699083167,176.298699083258,176.298699083448,176.298699083369,176.29869908341,176.298699083636,176.298699083713,176.29869908382,176.298699083859,176.298699083751,176.298699083839,176.298699083352,176.298699083323,176.298699083246,176.298699083137,176.298699083213,176.298699083631,176.298699083622,176.298699083901,176.298699084029,176.298699083785,176.298699083762,176.2986990838,176.298699083742,176.298699083525,176.298699083253,176.298699083555,176.298699083201,176.298699083364,176.29869908325,176.298699083085,176.298699083568,176.298699083906,176.298699083636,176.298699083489,176.298699083437,176.298699083487,176.298699083416,176.298699083179,176.2986990833,176.298699083412,176.298699083325,176.298699083608,176.298699083171,176.298699083769,176.298699083638,176.298699083242,176.298699083314,176.298699083269,176.298699083951,176.2986990837,176.298699084076,176.298699083372,176.298699083709,176.298699083557,176.298699083404,176.298699083422,176.298699083467,176.298699083516,176.298699083821,176.298699083502,176.298699083615,176.298699083494,176.298699083594,176.298699083761,176.298699083724,176.298699083624,176.298699083743,176.298699083701,176.298699083774,176.298699083914,176.298699084017,176.298699083873,176.298699084024,176.298699084009,176.298699083986,176.298699083854,176.298699083833,176.298699083945,176.298699083837,176.298699083477,176.298699083626,176.298699083609,176.298699083729,176.298699083671,176.29869908368,176.298699083878,176.298699083544,176.29869908363,176.298699083816,176.298699083723,176.298699083677,176.298699083611,176.298699083645,176.298699083797,176.298699083676,176.298699083752,176.298699083713,176.298699083968,176.298699083231,176.29869908331,176.298699083759,0,49.0550210402621,55.8740546107262,56.46391332178,68.7298577856894,68.7298577854536,224.920408351215,208.325759637098,176.298699083555,176.298699083615,176.298699083724,176.298699083901,176.298699083762,176.298699083323,176.298699083709,176.298699083494
"Streptopelia semitorquata",208.325759636884,208.325759636986,208.325759637067,208.325759637097,208.325759636989,208.325759635575,208.325759635724,208.325759635686,176.29869908348,176.298699083137,176.298699083228,176.298699083417,176.298699083339,176.29869908338,176.298699083606,176.298699083683,176.29869908379,176.298699083829,176.29869908372,176.298699083808,176.298699083321,176.298699083293,176.298699083216,176.298699083106,176.298699083183,176.298699083601,176.298699083592,176.29869908387,176.298699083999,176.298699083755,176.298699083732,176.29869908377,176.298699083712,176.298699083495,176.298699083223,176.298699083524,176.29869908317,176.298699083334,176.298699083219,176.298699083054,176.298699083538,176.298699083876,176.298699083606,176.298699083459,176.298699083406,176.298699083457,176.298699083386,176.298699083149,176.298699083269,176.298699083381,176.298699083294,176.298699083577,176.29869908314,176.298699083739,176.298699083607,176.298699083211,176.298699083284,176.298699083239,176.29869908392,176.29869908367,176.298699084046,176.298699083341,176.298699083679,176.298699083526,176.298699083373,176.298699083391,176.298699083436,176.298699083485,176.29869908379,176.298699083472,176.298699083585,176.298699083463,176.298699083563,176.29869908373,176.298699083694,176.298699083594,176.298699083713,176.298699083671,176.298699083744,176.298699083883,176.298699083986,176.298699083842,176.298699083994,176.298699083978,176.298699083956,176.298699083823,176.298699083802,176.298699083914,176.298699083807,176.298699083446,176.298699083596,176.298699083579,176.298699083698,176.29869908364,176.29869908365,176.298699083847,176.298699083513,176.2986990836,176.298699083786,176.298699083692,176.298699083647,176.29869908358,176.298699083614,176.298699083766,176.298699083646,176.298699083722,176.298699083682,176.298699083938,176.298699083201,176.298699083279,176.298699083729,49.0550210402621,0,52.4011301555246,56.4639133217496,68.729857785659,68.7298577854231,224.920408351184,208.325759637067,176.298699083524,176.298699083585,176.298699083694,176.29869908387,176.298699083732,176.298699083293,176.298699083679,176.298699083463
"Streptopelia decipiens",208.325759636957,208.325759637059,208.32575963714,208.32575963717,208.325759637062,208.325759635648,208.325759635797,208.325759635758,176.298699083552,176.298699083209,176.298699083301,176.29869908349,176.298699083411,176.298699083453,176.298699083678,176.298699083755,176.298699083863,176.298699083901,176.298699083793,176.298699083881,176.298699083394,176.298699083366,176.298699083289,176.298699083179,176.298699083255,176.298699083674,176.298699083665,176.298699083943,176.298699084072,176.298699083828,176.298699083805,176.298699083842,176.298699083785,176.298699083567,176.298699083295,176.298699083597,176.298699083243,176.298699083406,176.298699083292,176.298699083127,176.298699083611,176.298699083949,176.298699083679,176.298699083531,176.298699083479,176.298699083529,176.298699083459,176.298699083221,176.298699083342,176.298699083454,176.298699083367,176.29869908365,176.298699083213,176.298699083812,176.29869908368,176.298699083284,176.298699083356,176.298699083311,176.298699083993,176.298699083742,176.298699084118,176.298699083414,176.298699083751,176.298699083599,176.298699083446,176.298699083464,176.298699083509,176.298699083558,176.298699083863,176.298699083545,176.298699083657,176.298699083536,176.298699083636,176.298699083803,176.298699083766,176.298699083667,176.298699083785,176.298699083744,176.298699083816,176.298699083956,176.298699084059,176.298699083915,176.298699084067,176.298699084051,176.298699084029,176.298699083896,176.298699083875,176.298699083987,176.29869908388,176.298699083519,176.298699083668,176.298699083651,176.298699083771,176.298699083713,176.298699083722,176.29869908392,176.298699083586,176.298699083672,176.298699083859,176.298699083765,176.29869908372,176.298699083653,176.298699083687,176.298699083839,176.298699083718,176.298699083795,176.298699083755,176.298699084011,176.298699083273,176.298699083352,176.298699083802,55.8740546107262,52.4011301555246,0,29.22352475721,47.9993664427266,48.8652477191033,224.920408351257,208.32575963714,176.298699083597,176.298699083657,176.298699083766,176.298699083943,176.298699083805,176.298699083366,176.298699083751,176.298699083536
"Columba guinea",208.325759637023,208.325759637125,208.325759637206,208.325759637236,208.325759637128,208.325759635714,208.325759635863,208.325759635824,176.298699083619,176.298699083276,176.298699083367,176.298699083556,176.298699083478,176.298699083519,176.298699083745,176.298699083822,176.298699083929,176.298699083968,176.298699083859,176.298699083947,176.29869908346,176.298699083432,176.298699083355,176.298699083246,176.298699083322,176.29869908374,176.298699083731,176.29869908401,176.298699084138,176.298699083894,176.298699083871,176.298699083909,176.298699083851,176.298699083634,176.298699083362,176.298699083664,176.298699083309,176.298699083473,176.298699083358,176.298699083193,176.298699083677,176.298699084015,176.298699083745,176.298699083598,176.298699083546,176.298699083596,176.298699083525,176.298699083288,176.298699083408,176.29869908352,176.298699083433,176.298699083716,176.298699083279,176.298699083878,176.298699083746,176.29869908335,176.298699083423,176.298699083378,176.29869908406,176.298699083809,176.298699084184,176.298699083481,176.298699083818,176.298699083665,176.298699083512,176.298699083531,176.298699083575,176.298699083625,176.298699083929,176.298699083611,176.298699083724,176.298699083603,176.298699083702,176.298699083869,176.298699083833,176.298699083733,176.298699083852,176.29869908381,176.298699083883,176.298699084022,176.298699084125,176.298699083981,176.298699084133,176.298699084117,176.298699084095,176.298699083962,176.298699083941,176.298699084053,176.298699083946,176.298699083585,176.298699083735,176.298699083717,176.298699083837,176.298699083779,176.298699083789,176.298699083986,176.298699083652,176.298699083739,176.298699083925,176.298699083831,176.298699083786,176.298699083719,176.298699083753,176.298699083905,176.298699083785,176.298699083861,176.298699083821,176.298699084077,176.29869908334,176.298699083418,176.298699083868,56.46391332178,56.4639133217496,29.22352475721,0,42.5273985775243,48.8652477191696,224.920408351323,208.325759637206,176.298699083664,176.298699083724,176.298699083833,176.29869908401,176.298699083871,176.298699083432,176.298699083818,176.298699083603
"Treron calvus",208.325759636952,208.325759637054,208.325759637135,208.325759637165,208.325759637057,208.325759635643,208.325759635791,208.325759635753,176.298699083547,176.298699083204,176.298699083296,176.298699083485,176.298699083406,176.298699083448,176.298699083673,176.29869908375,176.298699083857,176.298699083896,176.298699083788,176.298699083876,176.298699083389,176.29869908336,176.298699083284,176.298699083174,176.29869908325,176.298699083669,176.29869908366,176.298699083938,176.298699084067,176.298699083823,176.2986990838,176.298699083837,176.298699083779,176.298699083562,176.29869908329,176.298699083592,176.298699083238,176.298699083401,176.298699083287,176.298699083122,176.298699083605,176.298699083944,176.298699083674,176.298699083526,176.298699083474,176.298699083524,176.298699083454,176.298699083216,176.298699083337,176.298699083449,176.298699083362,176.298699083645,176.298699083208,176.298699083806,176.298699083675,176.298699083279,176.298699083351,176.298699083306,176.298699083988,176.298699083737,176.298699084113,176.298699083409,176.298699083746,176.298699083594,176.298699083441,176.298699083459,176.298699083503,176.298699083553,176.298699083858,176.298699083539,176.298699083652,176.298699083531,176.298699083631,176.298699083798,176.298699083761,176.298699083661,176.29869908378,176.298699083738,176.298699083811,176.298699083951,176.298699084054,176.29869908391,176.298699084062,176.298699084046,176.298699084024,176.298699083891,176.29869908387,176.298699083982,176.298699083874,176.298699083514,176.298699083663,176.298699083646,176.298699083766,176.298699083708,176.298699083717,176.298699083915,176.298699083581,176.298699083667,176.298699083853,176.29869908376,176.298699083714,176.298699083648,176.298699083682,176.298699083834,176.298699083713,176.298699083789,176.29869908375,176.298699084006,176.298699083268,176.298699083347,176.298699083797,68.7298577856894,68.729857785659,47.9993664427266,42.5273985775243,0,45.974036019107,224.920408351252,208.325759637135,176.298699083592,176.298699083652,176.298699083761,176.298699083938,176.2986990838,176.29869908336,176.298699083746,176.298699083531
"Oena capensis",208.325759636716,208.325759636818,208.325759636899,208.325759636929,208.325759636821,208.325759635407,208.325759635556,208.325759635517,176.298699083312,176.298699082968,176.29869908306,176.298699083249,176.29869908317,176.298699083212,176.298699083437,176.298699083514,176.298699083622,176.29869908366,176.298699083552,176.29869908364,176.298699083153,176.298699083124,176.298699083048,176.298699082938,176.298699083014,176.298699083433,176.298699083424,176.298699083702,176.298699083831,176.298699083587,176.298699083564,176.298699083601,176.298699083544,176.298699083326,176.298699083054,176.298699083356,176.298699083002,176.298699083165,176.298699083051,176.298699082886,176.29869908337,176.298699083708,176.298699083438,176.29869908329,176.298699083238,176.298699083288,176.298699083218,176.29869908298,176.298699083101,176.298699083213,176.298699083126,176.298699083409,176.298699082972,176.298699083571,176.298699083439,176.298699083043,176.298699083115,176.29869908307,176.298699083752,176.298699083501,176.298699083877,176.298699083173,176.29869908351,176.298699083358,176.298699083205,176.298699083223,176.298699083268,176.298699083317,176.298699083622,176.298699083303,176.298699083416,176.298699083295,176.298699083395,176.298699083562,176.298699083526,176.298699083426,176.298699083544,176.298699083502,176.298699083575,176.298699083715,176.298699083818,176.298699083674,176.298699083826,176.29869908381,176.298699083788,176.298699083655,176.298699083634,176.298699083746,176.298699083639,176.298699083278,176.298699083427,176.29869908341,176.29869908353,176.298699083472,176.298699083481,176.298699083679,176.298699083345,176.298699083431,176.298699083617,176.298699083524,176.298699083479,176.298699083412,176.298699083446,176.298699083598,176.298699083477,176.298699083554,176.298699083514,176.29869908377,176.298699083032,176.298699083111,176.298699083561,68.7298577854536,68.7298577854231,48.8652477191033,48.8652477191696,45.974036019107,0,224.920408351016,208.325759636899,176.298699083356,176.298699083416,176.298699083526,176.298699083702,176.298699083564,176.298699083124,176.29869908351,176.298699083295
"Struthio camelus",224.920408350893,224.920408350995,224.920408351076,224.920408351106,224.920408350998,224.920408349584,224.920408349733,224.920408349694,224.920408350585,224.920408350241,224.920408350333,224.920408350522,224.920408350443,224.920408350485,224.92040835071,224.920408350788,224.920408350895,224.920408350933,224.920408350825,224.920408350913,224.920408350426,224.920408350398,224.920408350321,224.920408350212,224.920408350287,224.920408350706,224.920408350697,224.920408350975,224.920408351104,224.92040835086,224.920408350837,224.920408350874,224.920408350817,224.920408350599,224.920408350328,224.920408350629,224.920408350275,224.920408350438,224.920408350324,224.920408350159,224.920408350643,224.920408350981,224.920408350711,224.920408350564,224.920408350511,224.920408350561,224.920408350491,224.920408350254,224.920408350374,224.920408350486,224.920408350399,224.920408350682,224.920408350245,224.920408350844,224.920408350712,224.920408350316,224.920408350389,224.920408350343,224.920408351025,224.920408350774,224.92040835115,224.920408350446,224.920408350783,224.920408350631,224.920408350478,224.920408350496,224.920408350541,224.92040835059,224.920408350895,224.920408350577,224.920408350689,224.920408350568,224.920408350668,224.920408350835,224.920408350799,224.920408350699,224.920408350817,224.920408350776,224.920408350848,224.920408350988,224.920408351091,224.920408350947,224.920408351099,224.920408351083,224.920408351061,224.920408350928,224.920408350907,224.920408351019,224.920408350912,224.920408350551,224.9204083507,224.920408350683,224.920408350803,224.920408350745,224.920408350755,224.920408350952,224.920408350618,224.920408350704,224.920408350891,224.920408350797,224.920408350752,224.920408350685,224.920408350719,224.920408350871,224.92040835075,224.920408350827,224.920408350787,224.920408351043,224.920408350306,224.920408350384,224.920408350834,224.920408351215,224.920408351184,224.920408351257,224.920408351323,224.920408351252,224.920408351016,0,224.920408351076,224.920408350629,224.920408350689,224.920408350799,224.920408350975,224.920408350837,224.920408350398,224.920408350783,224.920408350568
"Alopochen aegyptiaca.1",28.4117607848781,18.4181715503348,0,19.6197795119448,30.1543276725544,159.768993897179,159.768993897328,159.768993897289,208.325759636467,208.325759636124,208.325759636216,208.325759636405,208.325759636326,208.325759636368,208.325759636593,208.32575963667,208.325759636778,208.325759636817,208.325759636708,208.325759636796,208.325759636309,208.325759636281,208.325759636204,208.325759636094,208.32575963617,208.325759636589,208.32575963658,208.325759636858,208.325759636987,208.325759636743,208.32575963672,208.325759636757,208.3257596367,208.325759636482,208.325759636211,208.325759636512,208.325759636158,208.325759636321,208.325759636207,208.325759636042,208.325759636526,208.325759636864,208.325759636594,208.325759636446,208.325759636394,208.325759636444,208.325759636374,208.325759636136,208.325759636257,208.325759636369,208.325759636282,208.325759636565,208.325759636128,208.325759636727,208.325759636595,208.325759636199,208.325759636272,208.325759636226,208.325759636908,208.325759636657,208.325759637033,208.325759636329,208.325759636667,208.325759636514,208.325759636361,208.325759636379,208.325759636424,208.325759636473,208.325759636778,208.32575963646,208.325759636572,208.325759636451,208.325759636551,208.325759636718,208.325759636682,208.325759636582,208.3257596367,208.325759636658,208.325759636731,208.325759636871,208.325759636974,208.32575963683,208.325759636982,208.325759636966,208.325759636944,208.325759636811,208.32575963679,208.325759636902,208.325759636795,208.325759636434,208.325759636583,208.325759636566,208.325759636686,208.325759636628,208.325759636638,208.325759636835,208.325759636501,208.325759636587,208.325759636774,208.32575963668,208.325759636635,208.325759636568,208.325759636602,208.325759636754,208.325759636633,208.32575963671,208.32575963667,208.325759636926,208.325759636188,208.325759636267,208.325759636717,208.325759637098,208.325759637067,208.32575963714,208.325759637206,208.325759637135,208.325759636899,224.920408351076,0,208.325759636512,208.325759636572,208.325759636682,208.325759636858,208.32575963672,208.325759636281,208.325759636667,208.325759636451
"Colius striatus.1",208.325759636329,208.325759636431,208.325759636512,208.325759636542,208.325759636434,208.32575963502,208.325759635169,208.325759635131,171.088653887284,171.088653886941,171.088653887032,171.088653887221,171.088653887143,171.088653887184,171.08865388741,171.088653887487,171.088653887594,171.088653887633,171.088653887525,171.088653887612,171.088653887126,171.088653887097,171.08865388702,171.088653886911,171.088653886987,171.088653887405,171.088653887396,171.088653887675,171.088653887803,171.088653887559,171.088653887536,171.088653887574,171.088653887516,171.088653887299,86.4785508899279,0,77.5875461175765,86.142274508544,90.7940329427521,97.1445814483146,163.449856920296,163.449856920635,163.449856920365,164.935288124155,164.935288124102,164.935288124152,164.935288124082,166.569270626869,166.56927062699,166.569270627102,166.569270627015,166.569270627298,166.569270626861,167.361482024463,167.361482024332,167.361482023936,167.361482024008,167.361482023963,167.361482024645,167.361482024394,167.36148202477,167.361482024066,167.361482024403,167.361482024251,167.361482024098,167.361482024116,167.36148202416,167.36148202421,167.361482024515,167.361482024196,167.361482024309,167.361482024188,167.361482024288,167.361482024455,167.361482024418,167.361482024318,167.361482024437,167.361482024395,167.361482024468,167.361482024607,167.361482024711,167.361482024566,167.361482024718,167.361482024703,167.36148202468,167.361482024548,167.361482024527,167.361482024639,167.361482024531,167.361482024171,167.36148202432,167.361482024303,167.361482024422,167.361482024365,167.361482024374,167.361482024572,167.361482024237,167.361482024324,167.36148202451,167.361482024416,167.361482024371,167.361482024304,167.361482024339,167.36148202449,167.36148202437,167.361482024446,167.361482024407,167.361482024662,167.361482023925,167.361482024003,170.419346474712,176.298699083555,176.298699083524,176.298699083597,176.298699083664,176.298699083592,176.298699083356,224.920408350629,208.325759636512,0,167.361482024309,167.361482024418,171.088653887675,171.088653887536,171.088653887097,167.361482024403,167.361482024188
