"","Falco moluccensis","Hirundo rustica.2","Meleagris gallopavo.1","Pelecanus conspicillatus.1","Myiagra alecto.1","Oriolus phaeochromus","Lorius garrulus","Hydrobates matsudairae","Melitograis gilolensis","Myzomela obscura.1","Leptocoma aspasia","Eos squamata","Centropus goliath","Rhipidura leucophrys.1","Calonectris leucomelas","Sula leucogaster.1","Hemiprocne mystacea","Tanysiptera galatea","Numenius phaeopus.4","Tringa brevipes.1","Xenus cinereus.2","Cacatua alba","Tanygnathus megalorynchos","Myiagra alecto.2","Columba vitiensis","Ducula concinna","Eulipoa wallacei","Gymnocrex plumbeiventris","Gallirallus wallacii","Rallina fasciata","Geoffroyus geoffroyi","Caloenas nicobarica","Aegotheles crinifrons","Lalage aurea","Aplonis metallica","Aplonis mysolensis","Todiramphus sanctus.1","Todiramphus diops","Todiramphus funebris","Alcedo atthis","Accipiter erythrauchen","Accipiter henicogrammus","Accipiter soloensis","Aviceda subcristata.1","Icthyophaga leucogaster.1","Pandion haliaetus.4","Reinwardtoena reinwardti","Egretta sacra.2","Fregata minor","Fregata ariel.1","Ptilinopus superbus","Ptilinopus hyogastrus","Ptilinopus granulifrons","Myiagra alecto.3","Alisterus amboinensis","Hypocharmosyna placentis","Radjah radjah.1","Tachybaptus ruficollis","Haliastur indus.1","Columba livia.1","Spilopelia chinensis","Calidris ruficollis.1","Anarhynchus leschenaultii.1","Actitis hypoleucos.3","Ixobrychus flavicollis.1","Coracina atriceps","Amaurornis olivacea","Gallus gallus.1","Nycticorax caledonicus.1","Egretta sacra.3","Ardea alba.2","Ardea sumatrana.1","Merops ornatus.1","Sterna hirundo.2","Semioptera wallacii","Corvus validus","Hirundo tahitica","Aerodramus vanikorensis","Myiagra galeata","Symposiachrus trivirgatus","Eurystomus orientalis","Eurystomus azureus","Centropus bengalensis","Pitta maxima","Loriculus amabilis","Symposiachrus trivirgatus.1","Myiagra galeata.1","Carterornis pileatus","Ducula basilica","Artamus leucorynchus.1","Rhyticeros plicatus","Eudynamys scolopaceus","Ducula bicolor","Gallirallus philippensis","Lonchura molucca","Collocalia esculenta","Caprimulgus macrurus.1","Cacomantis variolosus.1","Ninox connivens","Dicrurus hottentottus","Megapodius freycinet","Coracina papuensis.1","Corvus orru.1","Dicaeum erythrothorax","Zosterops atriceps","Zosterops atriceps.1","Cinnyris clementiae","Erythropitta rufiventris","Hypsipetes affinis","Ninox squamipila","Otus magicus","Ducula perspicillata","Lycocorax pyrrhopterus","Chalcophaps indica","Ceyx lepidus","Accipiter hiogaster","Macropygia amboinensis","Pachycephala mentalis","Helopsaltes fasciolatus","Eclectus roratus","Ninox scutulata"
"Lonchura molucca",5.95766723879572,3.70439133359432,9.73572090510125,12.5919693819447,2.38652730887962,4.14202318063737,5.37512947815894,5.10626416589166,3.74770414539394,2.0743645605594,2.15254331376511,4.9799730548092,7.98554762312856,2.989681898835,7.67190361151593,9.37328884055601,6.11119742494189,4.76792187610146,7.38644304114137,5.37896833796651,5.06432030290739,7.63781382118037,7.52776013825047,2.38652730887962,5.57618488232071,6.63420787867048,5.27567195854192,5.75567072249413,6.67497539864414,3.71629226614512,4.54581827372593,6.12614609537087,4.6500593434156,2.43162481224855,3.41798062053697,3.37658051846422,3.786351564676,3.52532885827458,5.05186979018521,3.09879920791187,5.56300072198158,6.50011031145424,5.26846148348603,7.13950897501488,9.90576933740595,8.70907412807914,6.27429020449639,7.4525077805327,10.4541303344236,9.60119452438889,3.62228029417119,3.42508774007293,3.40741452048352,2.38652730887962,6.22603481475916,2.95945259240601,7.15872865630064,3.41735755936777,8.00310865234214,5.53438502254361,4.30798390545196,3.7761375262406,4.48271678996529,3.95385859649041,6.76449856156826,5.06285130143086,4.93182085877782,6.50801473579113,8.10952029043978,7.4525077805327,9.29818989829448,10.397358308733,3.97609791529296,6.60792247381473,5.03030158989746,8.16784525296765,3.40281801075017,5.25385183885288,1.45372224613529,1.77212514458787,5.15270122079471,5.3146742013752,5.15823853530658,4.96194214679466,1.99692518461507,1.77212514458787,1.45372224613529,1.77995301038227,5.57319157004389,3.73770304274449,10.6739549226473,5.7437068983198,5.72416573255394,4.47267452537783,0,5.1587765031644,4.83117124188991,3.56772189731323,7.17806099131596,4.931793016792,5.73803086595963,4.41698806955975,7.9110307114313,1.63276971142633,1.62812527565501,1.62812527565501,2.06418951707397,3.14869331265983,3.26669631844102,5.56239837230775,4.5087882259572,6.31190215610633,6.21230906136769,4.07415608394034,2.86932192389326,5.82877170125201,5.14491308879199,2.34271793766379,2.42754273350789,6.664235203006,4.82628385294713
"Collocalia esculenta",6.94633274649494,3.0068111964568,11.4400859589798,14.350235511812,6.01302573116367,7.08802400315,7.41762571922401,4.67950770681031,6.68437061798259,5.33805501911676,5.3868300795108,6.60327318058094,10.6734033600997,5.72993211718472,8.34817489148062,10.5543390737818,4.27667821397746,7.56562641276743,8.42416678493652,5.89418798540892,5.82922141882516,9.89576973880083,9.46327515391564,6.01302573116367,6.94776958664188,8.05796463759452,6.78371477095547,7.95442330531082,10.1729192860413,5.90786798269936,6.67678443432949,7.48568360491921,6.52969461524306,5.20858099635721,5.56266422974121,5.96771224830899,6.83309445652694,6.75626013560362,8.35748223022599,6.28067627322021,7.45614219445053,8.33381643880086,6.78846534310721,8.40005598147689,11.258313323137,9.91401433625569,7.21819388181274,9.42103018640815,11.2229781513209,10.2178962491758,5.20784796011096,5.61313495966437,5.4831536008367,6.01302573116367,8.00833853808088,4.69491500536777,9.02321426232663,5.74928129183805,9.43184640695942,6.01183393166128,5.45984382858134,3.53225914194255,5.13468061866831,4.74194881021539,9.05695694732325,7.49792074607167,7.42053346565826,8.55639824078926,10.2250571624247,9.42103018640815,11.1500934698291,12.4055377804111,5.81096205160374,6.24084377739748,8.29875305565183,9.99218684146269,2.91661009759161,0.731725200647381,5.46424872203742,5.4758993560136,7.0888017236968,7.58452407067473,7.70958584550205,8.4316596940405,4.25882332651489,5.4758993560136,5.46424872203742,5.61232308827356,7.28677377676567,5.35887536568246,13.1504302284639,7.6833106701571,6.89198679454341,6.68853079759374,5.1587765031644,0,4.82520851761687,5.08068156403855,8.81645963194262,7.64003889484626,7.72189246425391,6.7943497293974,9.69746318675742,4.33151093999807,5.2286729476336,5.2286729476336,5.44597094576772,6.81148319513229,6.42816865747256,7.57455810295159,6.7993116536969,7.75204509865941,9.06928117449706,5.59226331332765,6.71253494791622,7.81043676999838,6.14558386846845,5.89309157263,5.23277136952168,8.86518413545398,6.87838406347224
"Caprimulgus macrurus.1",2.98247159859279,2.12472975442376,7.00379008672542,10.1635981456524,3.69545140679691,3.33159257809712,3.59908549746198,1.81176520289925,3.50317825948815,4.25898788005984,4.96790181302576,3.09674895525132,6.22985187602816,3.09511611659151,4.42560135345659,6.41268492236735,2.24134338614625,3.80052943707657,4.68003729840396,2.9442293853642,3.29954237962415,5.63420555664525,5.4879900170205,3.69545140679691,2.5142083444981,3.51294506187913,3.25536405077461,4.18975465559591,6.87027943595657,3.26017903029336,3.17749677203897,3.32254051034918,2.31294897311105,2.82016937020053,2.31077514253478,2.70761436477856,3.86256867033589,4.05287954735209,4.70982508220354,4.44761018068713,3.47679592371924,4.08674614224231,2.68652448298564,3.95363751291399,6.83232094829301,5.5067907142451,2.74450165838376,5.31311436393574,6.98299955504898,6.05229330219551,2.05652539654242,2.4962307901453,2.41406311938404,3.69545140679691,3.76416840377097,2.88564980935626,4.80918665208294,3.76066574413779,4.91671228320848,1.92580429088482,1.92475110788048,3.05741485309752,2.77251557875834,2.63381593852025,5.25336604692328,3.31758263824873,4.08960772917304,4.28020292897564,5.98132792798395,5.31311436393574,6.92943161599284,8.09174673185602,2.60616072089697,2.88545066185759,4.66115650933152,5.63112218524065,2.58503484764711,4.48614051992804,4.15644477249774,3.94584784694119,2.9595392631276,3.43232479144721,3.68897728844035,5.01654593231511,3.64972458481703,3.94584784694119,4.15644477249774,4.0445998660638,2.8961528848974,2.39040807867674,8.72651974419917,3.22296500799128,2.46545131770939,3.33697279535604,4.83117124188991,4.82520851761687,0,1.72453468221492,4.42862078068105,3.55120319140748,3.91126950133357,2.82346971907448,5.29473492266342,4.97323540654505,4.78079108394303,4.78079108394303,5.03327779546319,4.25244217378209,3.33241571758042,3.36144196515849,3.12766712064138,3.19914167113595,4.86057548993489,2.32456491234852,5.2464062874772,3.68140804466104,2.05367342319044,3.59701866246554,3.50278509097814,4.69684792472156,2.78139182135741
"Cacomantis variolosus.1",2.99716182941149,2.24347805080342,7.10661732774874,10.1175006303723,2.38531216231526,2.29350017242977,2.99082886500918,2.22671939534775,2.23483272938793,3.05517256253434,3.83578817465968,2.49245839820378,5.77037781795918,1.97214891344788,4.65128096664122,6.50380473165831,3.45815187651378,2.65562471564223,4.60087449231073,2.7576502862903,2.85548830599067,5.32658084572954,5.1641577915152,2.38531216231526,2.59518598624745,3.70046576856251,3.09323220146697,3.65519448975999,6.0017580952421,2.39854928686394,2.47464525205678,3.40205014446001,2.02642877281049,1.53057948951138,0.85071977103444,1.29369383697847,2.64768021892179,2.80309340033152,3.64889692983416,3.24898203499454,3.05504343747526,3.8519828594693,2.45884152354143,4.12849903103259,7.04766201587347,5.79142188354533,3.07039995511843,5.01580343636276,7.34995622834778,6.48217170834848,1.54003284563802,1.74241075995586,1.67495336696636,2.38531216231526,3.43366093373792,1.8258977093317,4.68818462087178,2.92368099833036,5.07947246757233,2.47333950198146,1.71039560158934,2.63617421879665,2.38290487766346,1.9770236861774,4.70564270506843,2.6058812617854,3.37028882055951,4.04242383090246,5.71517583776339,5.01580343636276,6.76310437147567,7.93879691387489,1.53198930137143,3.4110678743171,3.69408904127226,5.47328644351823,2.52840480324936,4.88131717541174,2.93069115579936,2.66389095321394,2.55175489779222,2.92491954285034,2.90439519949513,4.02221787689626,2.6214685834798,2.66389095321394,2.93069115579936,2.7371259873082,2.82119406307454,1.58272463869168,8.41613170873169,2.86786001052241,2.70755107463325,2.57430675159348,3.56772189731323,5.08068156403855,1.72453468221492,0,4.4106122229459,2.62445115686254,3.65139776642919,1.87762242610708,5.18776495576991,4.04225821569403,3.63703041409673,3.63703041409673,3.87258758154982,2.9711246257901,2.00124083423934,2.99374236673827,2.41198327847874,3.3621029110394,4.19694629253034,1.83976810729657,3.9781777978754,3.29761316875832,2.18129943098927,2.22714210683891,2.20534009575317,4.34731884915181,2.3145141525735
"Ninox connivens",2.12376931143899,6.07036653272028,3.06509127514209,6.67277740913897,5.50040091431739,3.37755356484972,2.50041407594348,4.42273752843715,4.43757653689772,6.71549192008672,7.60456783065271,3.23067917364883,3.05349534489493,5.03341182011061,2.53941975587488,3.53011300391355,5.72026990359329,3.95448467866655,3.42107424344012,4.28796588761253,4.88064207387923,2.18560662149735,2.89232772343526,5.50040091431739,2.37499709243966,1.44282421172423,2.95977140743557,2.9529010789385,5.20986273320232,4.43281927264116,3.31610104944114,2.08157360971196,3.09145993643466,5.11847563708407,4.09678251034171,4.02515687361272,4.77271305768392,5.02361374654265,4.01700745272832,6.16987580069416,2.04510590438362,1.15516003375405,2.19227273000809,0.918243828271898,2.83756124496864,1.76029375499762,2.63012116370969,2.60818393130985,4.60241823891015,4.15330709075677,4.36911211615648,4.24652262849142,4.30495509412175,5.50040091431739,2.02560861739715,5.31859901204324,1.68015900715011,5.01709843007475,1.06213127387916,3.16509612605937,4.33991918171049,6.22204204604223,4.53922366533182,5.19887479019748,3.20359304117619,2.42497873503632,3.39779168310528,1.89146376859331,2.35673571325387,2.60818393130985,3.40573819389411,4.29282890665643,4.76684078005448,4.10784743943487,3.67270532984762,2.05539323298957,6.40870774031458,8.45084326807125,6.49050951884627,6.20483696877454,2.62181218058307,2.39194423249422,2.79304002503825,3.78955978255708,6.31018438750985,6.20483696877454,6.49050951884627,6.18810303573655,2.18649281316374,4.16925444547381,4.94599096875764,1.77182401061731,2.29093155731732,3.59858564960937,7.17806099131596,8.81645963194262,4.42862078068105,4.4106122229459,0,2.90857682979414,2.50897074400062,3.02611643048078,1.47454944522013,7.93793970716516,7.30297833768563,7.30297833768563,7.62316750906465,4.74077175117396,4.59734665815297,1.65633497267106,2.80985229777151,1.64054120711115,2.40759863452707,4.23128962278454,6.79013059240003,1.50312485994815,3.5920786729226,5.22311644306405,5.72651779676818,2.10672839405577,2.57374501932914
"Dicrurus hottentottus",2.79754831511116,4.74671808024595,5.35529089366176,8.14585589341075,3.07836175849366,1.09902427767229,1.96881610440985,3.95841825919373,2.09827072542616,4.36716861387128,5.16511287252083,2.43729787403593,3.48491332833839,2.98692512696256,3.96389593148019,5.0675793622207,5.41503883138109,1.5127177484492,3.81120755008351,3.58138708893873,3.73200318315442,3.30508023347306,3.57303105127653,3.07836175849366,2.26382031811994,2.64544653060309,3.01846787057143,2.47245185706345,4.30747680715872,3.03580817620092,2.19809420625768,2.74622194421815,2.0067395845341,3.02062458037971,2.22154463657979,1.93162708435961,2.34711603491007,2.64048534504668,1.79376486469485,3.76267956568093,2.20234057043802,2.482211327496,2.12589962463868,2.96757184599921,5.35703897877436,4.34569338939849,2.91899394145257,3.25611225841096,6.08254050646143,5.44086193227068,2.9979124994003,2.70935779599367,2.82062042580263,3.07836175849366,2.17511603170033,3.60286016566888,3.05523972958705,3.68299103183098,3.49974979562591,3.19211632605871,3.11836327709954,4.82216236724781,3.66932219552004,3.70403363569336,3.02052600565867,0.790982651952021,2.61404246027895,2.61477819256482,3.6989376753495,3.25611225841096,4.85477112636431,5.85392066005534,2.54355439570271,4.16634717909129,1.95080377517286,3.53651743829861,4.93662385356874,7.43769882095386,4.10059298756692,3.85600201476183,1.66734918948952,1.40125535377495,1.53137267589793,2.4203591403189,4.4225673880594,3.85600201476183,4.10059298756692,3.83281035634349,2.05508853130594,2.72631868137856,6.06149893397524,1.38286069394061,2.49144726974641,2.41319780003968,4.931793016792,7.64003889484626,3.55120319140748,2.62445115686254,2.90857682979414,0,2.78700737702399,0.949543090393691,3.31880623292874,5.83273478687762,5.02835030580113,5.02835030580113,5.17139212825084,2.75668465269038,2.12872783381848,1.69574391622587,1.91040733034242,2.41871423856634,1.8185414465178,2.95374281448862,4.31936387960337,2.04857958008909,2.94888642457812,2.95972841701021,3.60896356010189,2.56385862991194,1.6433051151015
"Megapodius freycinet",2.67761321223343,5.1387158104116,4.42583538984453,8.17710179499349,4.05387152442772,2.42246447610652,3.05381222791662,3.82235339590138,3.14131947106145,5.08321231138452,5.94193410471571,3.59378064542363,4.07551801988224,3.60828324750533,3.69804431858305,5.45004868750655,5.64250781667668,4.04633610762451,3.70381048916272,3.53076591463186,4.05371807159098,3.9984807253948,4.63364979944849,4.05387152442772,1.82027239787224,1.98225982286809,1.05449576203947,1.56145125893551,3.9467267687772,2.52475865038078,3.23259073479833,1.24503987919996,2.37725089389563,3.73568351374316,3.15532619240468,2.96132203160303,4.15394679729036,4.28629322033414,3.88511037603239,5.03365273433106,1.76761712975163,1.95161456286453,1.94002703478722,2.90118622830457,4.80777108068496,3.91724973087002,2.96348722994707,2.98869611675728,6.69712217015596,6.08676352949137,2.84325031375035,2.63695035684284,2.70654173988127,4.05387152442772,3.48313241705814,4.6653337498492,2.73554431582802,3.11742644395794,3.23728384385579,2.47907381252216,3.09609079274072,4.9816964828598,3.41490381979042,4.03277131032536,2.96205568526532,2.46808936286097,1.4282891397199,1.70415010708875,3.33715268585153,2.98869611675728,4.40098989615098,5.50411286772066,4.30107036889501,4.42611937799776,2.46019178134468,3.86030864298357,5.34997462212101,7.40737615783996,5.0262061548968,4.72136263870131,2.87188912756927,2.7793077818325,2.25414619819927,2.39513859297051,5.24003320726936,4.72136263870131,5.0262061548968,4.69968420779405,1.53383986790289,3.47377474088378,6.64722066913367,2.29775236455498,1.85303418870427,1.79244897761925,5.73803086595963,7.72189246425391,3.91126950133357,3.65139776642919,2.50897074400062,2.78700737702399,0,2.64252526656965,3.3539833889353,6.26657493851618,5.59274621774167,5.59274621774167,5.9597231219572,3.04936892327065,3.39679700050622,1.73607496346359,1.63865997939409,1.89821238135883,2.41697166960145,2.64314086096726,5.58430762007418,1.56109590303609,2.86884615233406,3.70467916438163,4.12374712255773,3.41489945464901,2.06172414208479
"Coracina papuensis.1",2.29566647990044,3.88824505361954,5.72539818423633,8.58609672083969,2.76877225672135,1.03784175231718,1.66910162721919,3.17185327758661,2.04553513715413,3.98516298422185,4.77884177055244,1.86538996945671,4.24205217397156,2.57065518839943,3.79194905693034,5.26606141705031,4.67249999130551,1.86822160054143,3.78327293331739,3.04149045500282,3.20869787655185,3.66287087251409,3.73894416186977,2.76877225672135,1.98167634183424,2.65450826807072,2.57401000754004,2.56666948589631,4.79197484441003,2.52984880902505,1.64647152776044,2.547450511336,1.57215456260526,2.43168338827449,1.50693170510557,1.35609459590444,2.15314251622235,2.38667648821895,2.26119857287195,3.47151180133226,2.0012565403174,2.56306123341146,1.60142809579676,2.94351944108231,5.64294359958295,4.47784538258602,2.77407599684846,3.55639717589199,6.28968153485844,5.53995054272569,2.31143906853795,2.07404280390503,2.16888111382781,2.76877225672135,2.19791283336876,2.83791311678422,3.15388260327621,3.1061333539275,3.70302045473067,2.60516974588861,2.61072885530717,4.05197351994214,2.91561122201652,3.03269261900997,3.29292053941886,0.860052800817238,2.46970613866892,2.84007907618809,4.09739192213941,3.55639717589199,5.27397691809636,6.3523719721337,2.11693208470986,3.67569633033077,2.40090502551765,3.88957762233289,4.084143689786,6.58195032638968,3.67158105371728,3.44758077436462,1.27607013791269,1.29036201170637,1.82082346929044,2.71398070495965,3.68841798713067,3.44758077436462,3.67158105371728,3.44975644969369,1.87313989266273,1.83735766287312,6.69485982503511,1.46182462325325,2.13049346143945,2.11900589971475,4.41698806955975,6.7943497293974,2.82346971907448,1.87762242610708,3.02611643048078,0.949543090393691,2.64252526656965,0,3.62583588060445,5.26011261658251,4.60739351546651,4.60739351546651,4.79272931213448,2.50304558696288,1.95930982857288,1.56673558787561,1.43082503189914,2.35475942116111,2.50197815331277,2.42641224415403,4.07352874858401,1.98723094551883,2.57270315827855,2.56946517930381,3.14059346354608,2.76143663698193,1.25930273633387
"Corvus orru.1",2.96400564800253,6.91457560811658,2.95597366187946,5.31752845327413,6.19923765927988,3.99251177582006,2.94491756266442,5.19045932648437,4.99493297453699,7.3888586196495,8.17246972223751,3.77009953092855,3.09603965917044,5.87838223980143,2.3700919998435,2.53293749070195,6.57808308532203,4.34819924618818,2.9458470963377,4.61483532879992,5.07409355445864,1.86027619885175,2.47687844173559,6.19923765927988,3.36773171767625,2.45957463667102,3.87602044561816,3.2904040097867,5.20654875876732,5.15435287056676,3.9086676733144,2.96072212139689,4.10339374848003,5.93183225070684,4.86117489776598,4.74335851469744,4.97758180114878,5.24615430357997,3.98529155720333,6.44751968609636,3.11064162009962,2.23451188861554,3.16820026578936,1.87889172721196,2.16460450166296,1.51581876086945,3.72977219218065,1.83666848200672,3.79689544377474,3.51662306246934,5.28786903786025,5.11992407649881,5.21969089353194,6.19923765927988,2.62279316721465,6.02520815860302,1.37618885861354,5.66382153114617,1.13885833356903,4.09446276546055,5.30149337006252,6.85752879620221,5.08508948924879,5.72096680319965,2.65192374668539,2.98099954325855,3.95328838141339,2.77320733887915,1.33563253801268,1.83666848200672,2.28681032940337,3.08892251160739,5.17671753630116,4.45462623423613,4.01229705796978,0.664598689561164,7.18714603790291,9.39194800971466,7.19981868928889,6.95408080666408,3.16503009418767,2.88691857172568,3.63034934214461,4.21082426233992,7.03260703761628,6.95408080666408,7.19981868928889,6.93083506033352,3.12301670525505,4.77990255429054,3.7648630912989,2.5348968833455,3.27840410306997,4.26408280706795,7.9110307114313,9.69746318675742,5.29473492266342,5.18776495576991,1.47454944522013,3.31880623292874,3.3539833889353,3.62583588060445,0,8.73854965709046,8.05207190098377,8.05207190098377,8.18517254571299,5.31113723328813,5.26198831457405,2.62646425810797,3.71669149020769,2.60490058874296,2.60851744474959,5.12925525848663,7.05010393403368,2.53955653358662,4.66922480346256,5.95677343934574,6.44963238143187,2.12825247852505,3.48099193030701
"Dicaeum erythrothorax",6.62766532524294,3.60185902362324,10.4618018685573,13.4760568320137,3.03554962203296,4.98762428505267,6.35461660253839,5.21497351601019,4.297085204158,1.95780151454762,1.80760205458773,5.89821354201189,8.86841339416322,3.40501141864532,8.29123627836595,10.2153017425378,6.12952696024521,5.75345144328124,7.90289503280211,5.61658436604334,5.33722275977548,8.6749809149064,8.6037644713716,3.03554962203296,6.02517627082877,7.19919887927922,5.67472584803514,6.25631780299153,7.37245066161248,3.99032389417598,5.50518835573197,6.55455409518269,5.24455992853562,2.94261630179158,4.07657106332115,4.10947854270979,4.77652157687971,4.57403560804097,6.16273363304785,3.75597416110172,6.26909444938356,7.23773796658257,5.93118988870295,7.84294752173135,10.6570562917082,9.45348355270704,6.68102668026009,8.14653368245058,11.233948996675,10.3248551251174,3.83978406857777,3.8358917012374,3.78370471551697,3.03554962203296,7.15950173571832,3.74858214072281,8.01099069645652,3.78602043015657,8.71142719232411,5.78370376978881,4.40718331936087,3.53393857956314,4.74124048131816,4.04780933630119,7.48430571423554,5.97315576730874,5.49347560759905,7.16623500557897,8.91101615534642,8.14653368245058,10.0034068467801,11.1844018199621,4.55970843002041,6.88445872672969,5.7956401251741,9.01941859862916,3.25509324797398,4.51262681721594,2.11635427706296,2.26651901864265,5.99592707172481,6.24384596657988,5.88130941832511,5.8314858763927,2.62153903384985,2.26651901864265,2.11635427706296,2.36934508713941,6.13680026238147,4.43523745585744,11.720466068093,6.5137080571182,6.17334864776952,4.90734301427144,1.63276971142633,4.33151093999807,4.97323540654505,4.04225821569403,7.93793970716516,5.83273478687762,6.26657493851618,5.26011261658251,8.73854965709046,0,1.28117168366477,1.28117168366477,1.81937091397348,4.01531549002063,3.92077424258983,6.31866593171996,5.21481017185215,6.87985351488491,7.08752445871231,4.19485925862099,3.72761503174905,6.5876094091521,5.38095272769935,3.0237548225507,2.62182653961015,7.66674714723536,5.51471326357957
"Zosterops atriceps",6.21623963304891,3.88776235488601,9.68306419648545,12.7656438774908,2.07433406115902,4.18724924812664,5.87014210735672,5.10633897968967,3.33183862161832,0.923264825472592,1.22436974125252,5.55826600970243,7.89473085251439,2.58674961565448,7.8494057869595,9.67083310823868,6.27169449932954,4.95388439343041,7.33592340764488,5.27970475539488,5.02746585743661,8.03337053656053,8.08798268569561,2.07433406115902,5.41775220945452,6.55510220044675,5.15702949732817,5.46296769380847,6.34817412482681,3.38012500475383,5.12120622357577,5.95060678321334,4.62626921203707,2.32866997937173,3.54268514353796,3.44570046578483,4.19911622324348,4.04311510278685,5.38329568356384,3.30427594671311,5.61345620446096,6.54362644672474,5.40917925940018,7.27922441983104,9.99279425588627,8.87736990722076,6.08687718326649,7.40933973230972,10.7139904515447,9.86730504091516,3.3930974784086,3.30501265410443,3.27256226546423,2.07433406115902,6.59850171734685,3.73928000411538,7.40811607649959,3.4184078815841,8.06249166728459,5.41176301809331,3.87119802482624,3.70587097338009,4.54639083580095,3.81035850706476,6.73515721354818,5.28228646608107,4.76030176916228,6.3682004180956,8.1499017591373,7.40933973230972,9.20951734279134,10.3672304808166,4.07550831423198,6.6540567387637,4.79902137588743,8.32508423477166,3.66369474702877,5.32549319795955,1.39587251491406,1.36436379576529,5.49526978462218,5.65877457518021,5.00488701250545,4.88695567927076,2.89444036666864,1.36436379576529,1.39587251491406,1.4387662069107,5.49056298582549,4.20203272250492,10.9043754783607,5.82601371819631,5.63162923472035,4.18495586752941,1.62812527565501,5.2286729476336,4.78079108394303,3.63703041409673,7.30297833768563,5.02835030580113,5.59274621774167,4.60739351546651,8.05207190098377,1.28117168366477,0,0,1.22617313449009,3.20018889464147,2.9958041911053,5.68077989044558,4.60868576391778,6.25073543480984,6.17735354073642,3.6125026479995,3.31444193872113,5.9231744892022,4.82141193917013,2.14911842747478,1.84248513475163,7.08374650032903,4.92044694907968
"Zosterops atriceps.1",6.21623963304891,3.88776235488601,9.68306419648545,12.7656438774908,2.07433406115902,4.18724924812664,5.87014210735672,5.10633897968967,3.33183862161832,0.923264825472592,1.22436974125252,5.55826600970243,7.89473085251439,2.58674961565448,7.8494057869595,9.67083310823868,6.27169449932954,4.95388439343041,7.33592340764488,5.27970475539488,5.02746585743661,8.03337053656053,8.08798268569561,2.07433406115902,5.41775220945452,6.55510220044675,5.15702949732817,5.46296769380847,6.34817412482681,3.38012500475383,5.12120622357577,5.95060678321334,4.62626921203707,2.32866997937173,3.54268514353796,3.44570046578483,4.19911622324348,4.04311510278685,5.38329568356384,3.30427594671311,5.61345620446096,6.54362644672474,5.40917925940018,7.27922441983104,9.99279425588627,8.87736990722076,6.08687718326649,7.40933973230972,10.7139904515447,9.86730504091516,3.3930974784086,3.30501265410443,3.27256226546423,2.07433406115902,6.59850171734685,3.73928000411538,7.40811607649959,3.4184078815841,8.06249166728459,5.41176301809331,3.87119802482624,3.70587097338009,4.54639083580095,3.81035850706476,6.73515721354818,5.28228646608107,4.76030176916228,6.3682004180956,8.1499017591373,7.40933973230972,9.20951734279134,10.3672304808166,4.07550831423198,6.6540567387637,4.79902137588743,8.32508423477166,3.66369474702877,5.32549319795955,1.39587251491406,1.36436379576529,5.49526978462218,5.65877457518021,5.00488701250545,4.88695567927076,2.89444036666864,1.36436379576529,1.39587251491406,1.4387662069107,5.49056298582549,4.20203272250492,10.9043754783607,5.82601371819631,5.63162923472035,4.18495586752941,1.62812527565501,5.2286729476336,4.78079108394303,3.63703041409673,7.30297833768563,5.02835030580113,5.59274621774167,4.60739351546651,8.05207190098377,1.28117168366477,0,0,1.22617313449009,3.20018889464147,2.9958041911053,5.68077989044558,4.60868576391778,6.25073543480984,6.17735354073642,3.6125026479995,3.31444193872113,5.9231744892022,4.82141193917013,2.14911842747478,1.84248513475163,7.08374650032903,4.92044694907968
"Cinnyris clementiae",6.49871036117901,4.12285208404013,9.98582162219629,12.6182819617711,2.44779192939606,4.42488406491016,6.04893373215729,5.31234348029736,3.4928964621021,1.2123646404052,0.245777726599864,5.72928453027626,8.18713363960567,3.12199141087662,7.90086752999405,9.64872849277774,6.51829205527405,5.05123389782242,7.18501332356627,5.17731893935904,4.74112922214924,8.22524214171009,8.17507095688978,2.44779192939606,5.74964412576066,6.86647319820757,5.53425677515856,5.61853563766641,6.43035783882685,3.69248604200843,5.31538972924722,6.25811724928899,5.05298344644542,2.77792896458954,3.81604066309127,3.71541287330647,3.96713995711665,3.79724230000004,5.27831153690117,2.82226961274212,6.04396654482335,6.91180084761533,5.74927978885089,7.58382127084324,10.1910471502267,9.09797952120006,6.50915915421532,7.37963150765808,10.6805275124058,9.82904858846468,3.80516294472609,3.71029031266279,3.71995002021601,2.44779192939606,6.8588932614118,3.92343878964361,7.51970821549414,3.62510808775655,8.30848708272379,5.70791043774295,4.28184301996728,3.65497621023878,4.58135538690111,3.69511221098503,6.6340867502676,5.4806123857237,5.0150377194156,6.73580566417159,8.22126973064799,7.37963150765808,9.22422700932125,10.3759508656539,3.92747885757224,6.66508529059889,4.98268987528713,8.39870034559725,3.78847758844826,5.63850758974987,1.81158894689272,1.93959286399816,5.66157915900394,5.85317572913208,5.41240383499901,5.16436089200214,3.12181090503478,1.93959286399816,1.81158894689272,2.00483811721745,5.79310570374763,4.31868966529443,10.9078869587707,6.07669781082466,5.9414222629654,4.43855791266987,2.06418951707397,5.44597094576772,5.03327779546319,3.87258758154982,7.62316750906465,5.17139212825084,5.9597231219572,4.79272931213448,8.18517254571299,1.81937091397348,1.22617313449009,1.22617313449009,0,3.45704776709785,3.28566832047165,6.02737091526443,5.01462619600564,6.53871283911424,6.39178778022571,4.01040713193071,2.793937529689,6.28681322284522,5.28335179002799,2.61293648662801,2.18984952327345,7.24298744214442,5.28002566504085
